Gene ID	Gene.Symbol	ppb.iBAQ.peptides	ppb.iBAQ.A549_exo1	ppb.iBAQ.A549_exo2	ppb.iBAQ.A549_exo3	ppb.iBAQ.Caco2_exo1	ppb.iBAQ.Caco2_exo2	ppb.iBAQ.Caco2_exo3	ppb.iBAQ.CRC.A	ppb.iBAQ.CRC.B	ppb.iBAQ.CRC.C	ppb.iBAQ.CRC.D	ppb.iBAQ.e.EV_10N	ppb.iBAQ.e.EV_10T	ppb.iBAQ.e.EV_11N	ppb.iBAQ.e.EV_11T	ppb.iBAQ.e.EV_12N	ppb.iBAQ.e.EV_12T	ppb.iBAQ.e.EV_13N	ppb.iBAQ.e.EV_13T	ppb.iBAQ.e.EV_14N	ppb.iBAQ.e.EV_14T	ppb.iBAQ.e.EV_15N	ppb.iBAQ.e.EV_15T	ppb.iBAQ.e.EV_16N	ppb.iBAQ.e.EV_16T	ppb.iBAQ.e.EV_17N	ppb.iBAQ.e.EV_17T	ppb.iBAQ.e.EV_1N	ppb.iBAQ.e.EV_1T	ppb.iBAQ.e.EV_2N	ppb.iBAQ.e.EV_2T	ppb.iBAQ.e.EV_3N	ppb.iBAQ.e.EV_3T	ppb.iBAQ.e.EV_4N	ppb.iBAQ.e.EV_4T	ppb.iBAQ.e.EV_5N	ppb.iBAQ.e.EV_5T	ppb.iBAQ.e.EV_6N	ppb.iBAQ.e.EV_6T	ppb.iBAQ.e.EV_7N	ppb.iBAQ.e.EV_7T	ppb.iBAQ.e.EV_8N	ppb.iBAQ.e.EV_8T	ppb.iBAQ.e.EV_9N	ppb.iBAQ.e.EV_9T	ppb.iBAQ E24 Normal	ppb.iBAQ E24 Tumor	ppb.iBAQ E25 Normal	ppb.iBAQ E25 Tumor	ppb.iBAQ E29 Normal	ppb.iBAQ E29 Tumor	ppb.iBAQ E40 Normal	ppb.iBAQ E43 Normal	ppb.iBAQ E43 Tumor	ppb.iBAQ E45 Norrmal	ppb.iBAQ E45 Tumor	ppb.iBAQ E46 Normal	ppb.iBAQ E46 Tumor	ppb.iBAQ E47 Normal	ppb.iBAQ E47 Tumor	ppb.iBAQ.EV_N	ppb.iBAQ.EV_T	ppb.iBAQ.exoA153_TRG1	ppb.iBAQ.exoA162_TRG1	ppb.iBAQ.exoA186_TRG1	ppb.iBAQ.exoA282_TRG1	ppb.iBAQ.exoA293_TRG1	ppb.iBAQ.exoA296_TRG1	ppb.iBAQ.exoA298	ppb.iBAQ.exoA334_TRG1	ppb.iBAQ.exoA342_TRG1	ppb.iBAQ.exoA360_TRG1	ppb.iBAQ.exoA363_TRG1	ppb.iBAQ.exoA384_TRG1	ppb.iBAQ.exoA386_TRG1	ppb.iBAQ.exoA406_TRG1	ppb.iBAQ.exoA415_TRG1	ppb.iBAQ.exoA50_TRG1	ppb.iBAQ.exoA63_TRG1	ppb.iBAQ.exoA95_TRG1	ppb.iBAQ.exoB100_TRG2	ppb.iBAQ.exoB12_TRG1	ppb.iBAQ.exoB148_TRG2	ppb.iBAQ.exoB150_TRG2	ppb.iBAQ.exoB164_TRG2	ppb.iBAQ.exoB191_TRG2	ppb.iBAQ.exoB198_TRG2	ppb.iBAQ.exoB201_TRG2	ppb.iBAQ.exoB234_TRG2	ppb.iBAQ.exoB240_TRG2	ppb.iBAQ.exoB260_TRG2	ppb.iBAQ.exoB311_TRG2	ppb.iBAQ.exoB318_TRG2	ppb.iBAQ.exoB364_TRG2	ppb.iBAQ.exoB392_TRG2	ppb.iBAQ.exoB393_TRG2	ppb.iBAQ.exoB398_TRG2	ppb.iBAQ.exoB401_TRG2	ppb.iBAQ.exoB51_TRG2	ppb.iBAQ.exoB62_TRG2	ppb.iBAQ.exoB92_TRG2	ppb.iBAQ.Expel10.CRC.LM	ppb.iBAQ.Expel10.normal	ppb.iBAQ.Expel17.CRC.LM	ppb.iBAQ.Expel17.normal	ppb.iBAQ.Expel18.CRC.LM	ppb.iBAQ.Expel18.normal	ppb.iBAQ.Expel19.CRC.LM	ppb.iBAQ.Expel19.normal	ppb.iBAQ.Expel22.CRC.LM	ppb.iBAQ.Expel22.normal	ppb.iBAQ.Expel3.CRC.LM	ppb.iBAQ.Expel3.normal	ppb.iBAQ.FEB	ppb.iBAQ.H23_exo1	ppb.iBAQ.H23_exo2	ppb.iBAQ.H23_exo3	ppb.iBAQ.Healthy	ppb.iBAQ.HT29_exo1	ppb.iBAQ.HT29_exo2	ppb.iBAQ.HT29_exo3	ppb.iBAQ.HTC116_exo1	ppb.iBAQ.HTC116_exo2	ppb.iBAQ.HTC116_exo3	ppb.iBAQ.KM12L4	ppb.iBAQ.KM12SM	ppb.iBAQ.plasmaA153_TRG1	ppb.iBAQ.plasmaA162_TRG1	ppb.iBAQ.plasmaA186_TRG1	ppb.iBAQ.plasmaA198_TRG2	ppb.iBAQ.plasmaA282_TRG1	ppb.iBAQ.plasmaA293_TRG1	ppb.iBAQ.plasmaA296_TRG1	ppb.iBAQ.plasmaA298	ppb.iBAQ.plasmaA32	ppb.iBAQ.plasmaA334_TRG1	ppb.iBAQ.plasmaA342_TRG1	ppb.iBAQ.plasmaA360_TRG1	ppb.iBAQ.plasmaA363_TRG1	ppb.iBAQ.plasmaA384_TRG1	ppb.iBAQ.plasmaA386_TRG1	ppb.iBAQ.plasmaA406_TRG1	ppb.iBAQ.plasmaA415_TRG1	ppb.iBAQ.plasmaA50_TRG1	ppb.iBAQ.plasmaA95_TRG1	ppb.iBAQ.plasmaB100_TRG2	ppb.iBAQ.plasmaB12_TRG2	ppb.iBAQ.plasmaB148_TRG2	ppb.iBAQ.plasmaB150_TRG2	ppb.iBAQ.plasmaB191_TRG2	ppb.iBAQ.plasmaB201_TRG2	ppb.iBAQ.plasmaB234_TRG2	ppb.iBAQ.plasmaB240_TRG2	ppb.iBAQ.plasmaB260_TRG2	ppb.iBAQ.plasmaB311_TRG2	ppb.iBAQ.plasmaB318_TRG2	ppb.iBAQ.plasmaB35_TRG2	ppb.iBAQ.plasmaB357_TRG2	ppb.iBAQ.plasmaB364_TRG2	ppb.iBAQ.plasmaB392_TRG2	ppb.iBAQ.plasmaB393_TRG2	ppb.iBAQ.plasmaB398_TRG2	ppb.iBAQ.plasmaB401_TRG2	ppb.iBAQ.plasmaB51_TRG2	ppb.iBAQ.plasmaB62_TRG2	ppb.iBAQ.plasmaB92_TRG2	ppb.iBAQ.SW620
ENSG00000196954	CASP4	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10541.07521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59818.87757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000138794	CASP6	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	149094.3677	124323.2314	NA	24026.41195	58713.46148	339431.2227	47970.97254	277322.2955	25218.82062	692592.8639	43317.68788	404787.5875	NA	36417.82066	53672.76811	160906.7877	NA	198756.2733	NA	211350.0225	NA	82101.1456	NA	136940.7882	NA	37652.98355	98104.47748	158911.7569	16654.5914	128743.7314	80925.61619	110523.1672	59311.05576	264964.3662	NA	37170.12795	NA	NA	3833.334403	3326.318255	NA	NA	32709.67243	NA	31753.81167	NA	74333.5754	NA	NA	58228.13331	256839.9264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15567.3465	14744.20054	8894.221865	NA	19372.75908	14926.75608	NA	NA	10543.10013	4682.627067	32880.01431	15976.43044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165806	CASP7	176647.2355	NA	NA	NA	NA	NA	NA	62341.58815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15880.00222	60663.78031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46138.53157	NA	NA	NA	NA	NA	27089.09006	3544.965755	NA	NA	NA	7745.587594	NA	3177.548159	21046.76051	15737.31419	3750.682953	4911.886161	9060.99728	8365.821666	NA	NA	4247.216302	34755.73728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88665.67045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7632.821761	30412.30302	9133.762352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4438.98126	NA	33110.78054	NA	109175.8473	NA	7787.195356	90043.53577	120941.599	NA	NA	NA	112427.5839	166708.6233	NA	6480.947257	NA	NA	165802.1156	NA	174022.652	NA	136468.4001	NA	169484.9702	NA	187990.4293	NA	NA	110834.3209	138423.3279	82696.82639	126509.0714	164957.75	NA	6987.595035	NA	NA	117705.5753	NA	171479.6074	2927.630424
ENSG00000064012	CASP8	176647.2355	NA	NA	NA	NA	NA	NA	4504.340613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26390.92497	47479.9458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3419.305751	NA	6432.782238	NA	NA	2287.652337	5366.219448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000153113	CAST	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45067.13134	37614.40694	5201.765921	70299.43117	91328.31917	163012.4205	14392.48668	48176.69415	83116.38654	38975.6095	17389.05226	120784.9963	66619.95893	89944.42211	17999.2147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20890.62449	54079.21899	21254.41586	19185.24565	6255.636387	69306.11789	30455.28732	31531.1268	90242.2174	34072.7673	28901.22458	18256.73253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15343.54983	34248.6273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000121691	CAT	176647.2355	NA	NA	NA	NA	NA	207068.0647	64776.70786	23682.11051	173194.3319	60187.28034	72062.43872	63967.91303	7470.004817	NA	41247.95463	174238.1609	NA	198984.832	161555.4583	15914.2095	NA	6117.691352	NA	2693.095743	56218.83908	140074.0081	20945.17905	15602.27062	185653.6616	13788.00039	NA	NA	NA	NA	NA	NA	5932.071958	34441.28421	NA	18232.55085	9039.088734	14546.33914	NA	10090.6946	305722.7889	213843.8575	206412.0427	96265.83043	201696.917	127679.8521	738571.8288	238006.5871	271759.8692	146727.4558	58277.64322	284457.1952	126999.9808	361319.7135	456920.024	64715.27352	18345.70903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16437.04887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	296209.6467	1280644.297	192584.6844	859390.0925	96758.28532	1115984.8	746098.6676	1324935.932	229625.3609	1218663.081	443629.2179	1448690.576	22655.20304	NA	146648.5366	127990.9049	25627.70806	36676.46854	NA	NA	NA	NA	NA	100318.863	103007.5568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44482.47803
ENSG00000105974	CAV1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	249566.1764	432410.2172	101634.457	NA	2766792.302	NA	210473.1221	175467.147	72980.40908	92006.06936	93713.6622	61619.47867	248086.011	189475.3414	2541043.768	143520.1088	981214.6992	11320.96903	621639.6038	61886.66263	284240.7154	143052.7855	267127.3567	91785.25535	87728.16458	138200.3354	400934.2201	88180.66804	165146.3085	42726.42235	1546566.454	74765.25369	343232.2164	66655.45476	67436.71947	18322.50238	42371.15713	NA	52400.84222	NA	24446.07312	127200.5157	107698.996	74904.26581	10599.93169	170055.3027	61218.94259	36679.49588	NA	696255.1562	212070.1421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44011.3566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63792.2383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000177469	CAVIN1	176647.2355	NA	NA	70468.93466	NA	NA	179803.5903	NA	NA	NA	NA	NA	25781.13571	NA	NA	166957.1663	NA	NA	NA	NA	NA	NA	NA	NA	NA	56177.99303	24074.06003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25857.78506	85077.65275	19348.34984	330445.2678	42748.84624	160808.2409	26062.72317	100982.2847	245114.8194	185550.4965	105283.473	25248.17118	354675.1966	16975.15307	42088.41291	NA	18048.45746	8407.755057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9199.713306	9479.507221	16279.36202	44648.93155	NA	9588.658279	24459.17231	23838.40954	8266.992972	9152.959231	NA	2363.197379	NA	NA	51545.52228	33704.09783	NA	NA	247976.4582	323617.9895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168497	CAVIN2	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33723.31719	NA	83006.71395	NA	19434.87258	21752.3806	16470.87722	59656.05579	10566.68718	40388.18743	NA	67119.0701	NA	8307.924193	NA	4462.413452	2542.652729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1127.204975	NA	NA	NA	NA	NA	NA	NA	3211.510659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000170955	CAVIN3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2593.867268	3056.436819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	898.3110212	NA	NA	NA	NA	NA	NA	NA	201.8488248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000067955	CBFB	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100210.4028	13086.30789	43245.53392	NA	149688.084	NA	9423.283792	25004.80383	14647.15358	30258.08789	NA	32865.64843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16191.02604	7844.893646	41251.60034	6332.471204	21928.8793	NA	11320.1833	NA	28856.16317	7485.653784	35475.07238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28986.90936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	482600.401
ENSG00000159228	CBR1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	250454.9655	1090724.068	27319.61564	39455.83539	242416.0869	820788.6137	243009.7648	310565.0092	21803.24974	776612.5127	199515.0424	161809.0252	252331.3579	87114.392	44533.72437	774066.9265	NA	484126.7239	NA	57440.93797	NA	438606.4698	NA	139309.5239	226408.768	55610.21668	113180.7531	452093.0602	NA	240063.1543	38859.10671	319780.5535	89003.63677	284477.4522	486631.9708	67683.35438	524885.8148	816132.26	727588.6284	246013.6052	280696.864	718733.2995	479000.6926	446289.3206	678128.8234	706849.6366	226523.4509	305380.1131	NA	129495.6006	281012.4828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652017.9462	1656028.334	496677.1064	2506696.25	484069.0847	138047.3697	474965.8539	2569457.705	199828.8194	3170646.959	315959.5444	1573374.358	NA	114469.023	108497.9842	77744.43875	NA	NA	NA	60579.9748	135781.0903	NA	NA	8690.146707	23976.60455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38897.63734	NA	NA
ENSG00000159231	CBR3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62436.46659	193347.9299	NA	33041.61357	33920.51186	243027.0329	NA	204094.0354	30769.38444	234497.9291	90649.57176	60713.76394	91189.12398	112019.3724	28234.05239	137884.9917	33185.24807	182265.6649	NA	52660.76429	NA	85350.56574	27832.38672	65063.13044	71227.99289	93476.63704	27983.49288	114003.9172	NA	98562.52892	54605.5416	95029.73044	42378.77381	87396.42438	90450.77748	18468.89595	68008.28394	144847.1001	172696.5043	79298.86534	61631.35619	129882.3563	142926.0652	109824.7981	166171.8805	102909.2182	86093.31407	57468.95134	NA	44327.49032	107228.5845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44452.56879	19290.66509	14964.21853	1087.000835	7869.940424	NA	26882.66157	21455.63603	41938.09536	49499.15384	NA	6826.590478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58019.99664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16939.57136
ENSG00000145439	CBR4	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52634.50612	NA	52960.23829	NA	19731.25972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000108468	CBX1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29003.42961	9910.816424	42573.04154	56622.74613	18981.05074	47796.21058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29762.95004	NA	31647.61849	NA	27710.2757	NA	3212.668655	10315.07278	470283.905	NA	46555.70096	44560.30689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000122565	CBX3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160910.5228	NA	223741.444	NA	NA	NA	456588.2951	NA	NA	NA	388159.9746	NA	386330.1165	NA	325258.4615	NA	NA	NA	79306.19858	NA	158849.106	NA	453582.6584	NA	150200.432	NA	115187.5521	NA	234343.3049	53441.42652	758296.83	74148.04409	82891.51311	219279.8885	401561.1866	31392.98062	94097.39142	576055.2287	427561.9996	1109589.551	129699.7302	929160.4124	171270.4026	251079.1398	5333.090192	307624.1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	246291.8145	88912.96637	608178.1101	183269.1916	969415.3964	277986.7005	94768.09852	176460.4493	504457.0898	170750.5972	596378.4664	139749.4556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	583681.1608	2247505.238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2335627.386
ENSG00000094916	CBX5	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11939.81304	NA	73247.99524	NA	NA	NA	273546.4346	NA	6323.746067	NA	86930.83424	NA	167984.7284	NA	73962.17532	NA	NA	NA	21599.15349	NA	NA	NA	71365.94145	NA	NA	NA	NA	NA	NA	NA	91488.69644	NA	NA	NA	68247.09079	NA	NA	94904.14021	25806.77016	112929.6722	NA	70313.43746	NA	NA	NA	119601.5144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20619.56151	NA	17413.36184	4904.479696	16287.97788	31471.43378	9255.700139	21998.84671	31270.57983	20530.49803	42259.03907	5547.23534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
